ref_area.label,indicator.label,source.label,time,obs_value,note_indicator.label,note_source.label
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2006,40,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2007,40,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2008,40,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2009,40,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2011,35,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2013,30,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2015,24.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovenia,Collective bargaining coverage rate (%),SVN - ADM - Administrative records and related sources,2013,65.3,,
Slovenia,Collective bargaining coverage rate (%),SVN - ADM - Administrative records and related sources,2014,69.2,,
Slovenia,Collective bargaining coverage rate (%),SVN - ADM - Administrative records and related sources,2015,67.5,,
Slovenia,Collective bargaining coverage rate (%),SVN - ADM - Administrative records and related sources,2016,70.9,,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2000,94,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2002,94,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2005,94,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2007,91,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2011,88,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2013,89,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sweden,Collective bargaining coverage rate (%),SWE - ADM - Records of the National Mediation Office,2015,90,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2008,1.4,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2009,2.1,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2010,1.7,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2011,1.8,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2012,2,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2013,2.3,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2014,2.6,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2015,2.7,,
Thailand,Collective bargaining coverage rate (%),THA - Other - Special data collection,2016,3.1,,
Tunisia,Collective bargaining coverage rate (%),TUN - ADM - Autres fichiers administratifs et sources connexes,2010,54.9,,
Tunisia,Collective bargaining coverage rate (%),TUN - ADM - Autres fichiers administratifs et sources connexes,2011,55.1,,
Tunisia,Collective bargaining coverage rate (%),TUN - ADM - Autres fichiers administratifs et sources connexes,2012,57.7,,
Tunisia,Collective bargaining coverage rate (%),TUN - ADM - Autres fichiers administratifs et sources connexes,2013,56.2,,
Tunisia,Collective bargaining coverage rate (%),TUN - ADM - Autres fichiers administratifs et sources connexes,2014,56.9,,
Turkey,Collective bargaining coverage rate (%),TUR - ADM - Records from the Ministry of Labour and Social Security,2012,4.4,,
Turkey,Collective bargaining coverage rate (%),TUR - ADM - Records from the Ministry of Labour and Social Security,2013,5.4,,
Turkey,Collective bargaining coverage rate (%),TUR - ADM - Records from the Ministry of Labour and Social Security,2014,5.6,,
Turkey,Collective bargaining coverage rate (%),TUR - ADM - Records from the Ministry of Labour and Social Security,2015,5.6,,
Turkey,Collective bargaining coverage rate (%),TUR - ADM - Records from the Ministry of Labour and Social Security,2016,5.9,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2008,55,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2009,54.9,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2010,54.6,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2011,53.4,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2012,52.8,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2014,45.2,,
Ukraine,Collective bargaining coverage rate (%),UKR - ADM - Labour relations records,2015,45.9,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2007,89,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2008,92.3,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2009,95.6,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2010,98.5,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2011,97.9,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2012,91.9,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2013,95.2,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2014,94.8,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2015,94.7,,
Uruguay,Collective bargaining coverage rate (%),URY - LFS - Encuesta Continua de Hogares,2016,94.6,,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2000,14.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2001,14.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2002,14,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2003,13.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2004,13.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2005,13.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2006,12.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2007,12.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2008,13.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2009,13,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2010,12.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2011,12.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2012,12,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2013,11.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2014,11.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2015,11.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
United States,Collective bargaining coverage rate (%),USA - LFS - Current Population Survey,2016,11.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Saint Vincent and the Grenadines,Collective bargaining coverage rate (%),VCT - ADM-IR - National Insurance Services records,2009,14,,
"Venezuela, Bolivarian Republic of",Collective bargaining coverage rate (%),VEN - ADM-LIR - Registros del Ministerio del Poder Popular para el Trabajo y Seguridad Social,2009,8.2,,
"Venezuela, Bolivarian Republic of",Collective bargaining coverage rate (%),VEN - ADM-LIR - Registros del Ministerio del Poder Popular para el Trabajo y Seguridad Social,2011,1.5,,
"Venezuela, Bolivarian Republic of",Collective bargaining coverage rate (%),VEN - ADM-LIR - Registros del Ministerio del Poder Popular para el Trabajo y Seguridad Social,2012,2.5,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2010,32.9,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2011,31.8,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2012,32.7,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2013,30.7,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2014,30.8,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2015,29.1,,
South Africa,Collective bargaining coverage rate (%),ZAF - LFS - Quarterly Labour Force Survey,2016,29.9,,
